"affected_games","agreement","annotation_id","annotator","author_playtime_at_review_min","author_playtime_overall_min","combined_rating","combined_rating_display","created_at","criticism-praise-developer-publisher","criticism-praise-game-content","criticism-praise-ideological","criticism-praise-political","funny_score","game","game_description","game_name_display","game_received_for_free","id","input_ids","is-game-related","is-review-bombing","last_updated_formatted","lead_time","rating","release_date","review","review_bomb_reason","review_bomb_time","review_bomb_type","review_date","review_date_datetime","source","steam_rating_positive","updated_at","was_steam_purchase"
"Assassin's Creed Unity",100.0,30913477,"15655",2250.0,5123.0,"Empfohlen","Empfohlen","2024-02-14T11:26:58.686713Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871084,"[  101  2009  1005  1055  2025  1037  2919  2208  2005  2033  1010  2130
  1045  2288  7167  1997  1043 15909  8376  2066  4634  2091  2013  1996
  4949  1010  2288  5881  1999  1996  2813  2096  8218  1010  4385  1012
  2466  1004 11247  2003  3492  2204  1012  4337  2291  2003  2488  2084
 16229  1012  2380  8162 15893  5683 17704  5744  1010  2021  8811  2009
  1005  1055  2074  2041  1997  1996  2173  1012  7167  1997  7661 22318
  1012  7167  1997  4480  2008  3819  4495  2005 23293  1999  1010  2021
  1045  2514  2066  2009  1005  1055  2205  2172  1006  2045  1005  1055
  1037  2843  1997 27937  6169  1999  2023  2208  1007  1012  1998  1045
  2228  1996 21469  6169  2024  2025  4276  2009  1012  2064  1005  1056
  2707  1037  2047  2208  1012  2023  2071  2022  2026  5440 12025  1005
  1055 16438  2208  1010  2065  2069  2009  1005  1055  2025  2205  1043
 15909 11714  1012  2026  3556  1024  1020  1012  1023  1013  2184   102]","Ja","Nein","21.10.2022 12:19:04",23.543,"","12.11.2014","It's not a bad game for me, even I got lots of glitches like falling down from the map, got stuck in the wall while climbing, etc.

Story & gameplay is pretty good. Combat system is better than Syndicate. 
Parkour mechanic feels kinda smooth, but sometime it's just out of the place. 
Lots of customizations.
Lots of citizens that perfect opportunity for blending in, but I feel like it's too much (There's a lot of NPCs in this game). 
And I think the DLCs are not worth it.
Can't start a new game.

This could be my favorite Assassin's Creed game, if only it's not too glitchy.
My score: 6.9/10","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","27.07.2019 20:48:07","27.07.2019","Steam",True,"2024-02-14T11:26:58.686733Z",True
"Assassin's Creed Unity",100.0,30913508,"15655",816.0,4287.0,"Empfohlen","Empfohlen","2024-02-14T11:27:32.894780Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871085,"[  101  2023  2208  2003  7078 12476  1010  2488  2084  2009  2001  2077
  1012  1012  2330  2088  1010  8389  1010  4337  1010  2380  8162  1011
  2673  2003  2061  4365  3819  1012  1045 16755  2017  4965  2023  2065
  2017 10587  2031  4569  1010  9353  8499  2003  2026  5440 12025  1005
  1055 16438  2061  2521  1024  1007   102]","Ja","Nein","24.06.2019 22:56:38",27.355,"","12.11.2014","This game is absolutely awesome,better than it was before..Open world,graphics,combat,parkour - everything is so damn perfect.I recommend you buy this if you wanna have fun,AC Unity is my favorite Assassin's Creed so far :)","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","24.06.2019 22:56:38","24.06.2019","Steam",True,"2024-02-14T11:27:32.894799Z",False
"Assassin's Creed Unity",100.0,30913527,"15655",2030.0,3441.0,"Empfohlen","Empfohlen","2024-02-14T11:27:56.163752Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871086,"[  101  9535  2208  2021  1024  1007 12883  1024  1007   102]","Ja","Nein","04.07.2019 22:20:59",14.646,"","12.11.2014","Gut game but :) bugs :)","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","04.07.2019 22:20:59","04.07.2019","Steam",True,"2024-02-14T11:27:56.163772Z",False
"Assassin's Creed Unity",100.0,30913542,"15655",1303.0,2430.0,"Empfohlen","Empfohlen","2024-02-14T11:28:08.565184Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871087,"[  101  1996  2208  2003  1043 15909 11714  2004  3109  1010  2021  2004
  2521  2004  1045  2031  2209  1010  1996  2466  1010  1996  2466  1998
  1996  2380  8162  2031  2042  5151  1012   102]","Ja","Nein","29.06.2019 04:30:24",11.19,"","12.11.2014","The game is glitchy as hell, but as far as I have played, the story, the story and the parkour have been outstanding.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","29.06.2019 04:30:24","29.06.2019","Steam",True,"2024-02-14T11:28:08.565211Z",False
"Assassin's Creed Unity",100.0,30913569,"15655",1237.0,1237.0,"Empfohlen","Empfohlen","2024-02-14T11:28:34.061427Z","Ja","Nein","Nein","Nein",1.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871088,"[  101  2023  2003  2339  2057  2377  1057 18477 15794  2399 16215  2595
  1057 18477 15794  1025  1007   102]","Nein","Ja","23.05.2019 20:21:36",18.488,"","12.11.2014","This is why we play Ubisoft games thx ubisoft ;)
","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","23.05.2019 20:21:36","23.05.2019","Steam",True,"2024-02-14T11:28:34.061511Z",True
"Assassin's Creed Unity",100.0,30913592,"15655",2950.0,2950.0,"Empfohlen","Empfohlen","2024-02-14T11:28:54.399258Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871089,"[  101  4569  2021 17704  5293 10880  2205  1029  4276  8130  2039  2065
  2017  1005  2128  2019 29550  1997  1996  2186  1010  1997  2607  1012
  2009  2001  1037  2204  2051  2295  1999  1996  2203  1012 27985  8162
 27985  8162 27985  8162   102]","Ja","Nein","24.05.2019 19:35:24",13.345,"","12.11.2014","Fun but kinda forgettable too? Worth picking up if you're an enthusiast of the series, of course. It was a good time though in the end. Parcour parcour parcour","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","24.05.2019 19:35:24","24.05.2019","Steam",True,"2024-02-14T11:28:54.399277Z",True
"Assassin's Creed Unity",100.0,30913609,"15655",9265.0,10802.0,"Empfohlen","Empfohlen","2024-02-14T11:29:14.563298Z","Nein","Nein","Nein","Nein",2.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871090,"[ 101 2293 1998 3521 5091  102]","Nein","Ja","17.04.2019 17:16:43",13.211,"","12.11.2014","Love and peace forever","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","17.04.2019 17:16:43","17.04.2019","Steam",True,"2024-02-14T11:29:14.563315Z",True
"Assassin's Creed Unity",100.0,30913632,"15655",1622.0,1935.0,"Empfohlen","Empfohlen","2024-02-14T11:29:38.600553Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871091,"[  101  1045  2293  2023  2208  1010  1045  1005  2310  2209  2296 12025
  1005  1055 16438  2208  1998  2023  2003  2302  1037  4797  2026  5440
  1012  1996  2466  2003  2035  2157  1010  1998  1996  2836  2003  1996
  2168  2017  1005  1040  2131  2065  2017  1005  1040  2404  1037  4518
  1016  3501  2480  2006  1037  4100  4744  1012  2021  1996  1016  2477
  1045  4748  5686  2055  2023  2208  2024  1996  8389  1998  1996  4292
  1012  2036  1010  1996  2466  2003  7528  2428  2092  1999  2023  2051
  2558  1012   102]","Ja","Nein","30.11.2019 06:49:56",16.42,"","12.11.2014","I love this game, I've played every Assassin's Creed game and this is without a doubt my favorite. The story is all right, and the performance is the same you'd get if you'd put a stock 2jz on a semi truck. But the 2 things i adore about this game are the graphics and the setting. Also, the story is implemented really well in this time period.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","02.07.2019 03:35:01","02.07.2019","Steam",True,"2024-02-14T11:29:38.600573Z",True
"Assassin's Creed Unity",100.0,30913663,"15655",3060.0,3060.0,"Empfohlen","Empfohlen","2024-02-14T11:30:06.072058Z","Ja","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871092,"[  101  9826  2023  2208  2471  3102  1996  2972  6329  2021  1045  2507
  2009  1037  3893  3319  2138  1057 18477 15794  2003  2126 14976  2085
  2004  1037  2996  1012   102]","Ja","Ja","20.04.2019 05:16:17",26.118,"","12.11.2014","Honestly this game almost kill the entire franchise but I give it a positive review because ubisoft is way cooler now as a studio.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","20.04.2019 05:16:17","20.04.2019","Steam",True,"2024-02-14T11:30:06.072079Z",True
"Assassin's Creed Unity",100.0,30913686,"15655",196.0,624.0,"Empfohlen","Empfohlen","2024-02-14T11:30:21.279464Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871093,"[ 101 2204 2208  102]","Ja","Nein","02.07.2019 23:51:19",8.543,"","12.11.2014","good game","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","02.07.2019 23:51:19","02.07.2019","Steam",True,"2024-02-14T11:30:21.279483Z",True
"Assassin's Creed Unity",100.0,30913705,"15655",10484.0,13498.0,"Empfohlen","Empfohlen","2024-02-14T11:30:31.444628Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871094,"[ 101 3452 3492 2204 1012  102]","Ja","Nein","07.08.2019 01:36:10",8.924,"","12.11.2014","Overall pretty good.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","07.08.2019 01:36:10","07.08.2019","Steam",True,"2024-02-14T11:30:31.444647Z",True
"Assassin's Creed Unity",100.0,31586009,"10389",3828.0,4062.0,"Empfohlen","Empfohlen","2024-02-26T21:11:16.538498Z","Ja","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871095,"[  101  1045  3246  1057  5638  2064  2191  2062  9353  2066  2023  2021
  2007  2488  4337  1998  2062  3907  2007  2625 11829   102]","Ja","Nein","28.04.2019 13:23:38",57.133,"","12.11.2014","I hope ubi can make more AC like this but with better combat and more polish with less bug","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","28.04.2019 13:21:54","28.04.2019","Steam",True,"2024-02-26T21:11:16.538518Z",True
"Assassin's Creed Unity",100.0,31586019,"10389",5934.0,8520.0,"Empfohlen","Empfohlen","2024-02-26T21:11:37.556194Z","Nein","Ja","Nein","Nein",8.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871096,"[ 101 8499 4152 2053 2293 1012 1999 2026 5448 2009 1005 1055 1996 2190
 1997 1996 9353 2186 1012 1012 1012 1998 2903 2033 1010 1045 1005 2310
 2209 2068 2035 1012  102]","Ja","Nein","07.12.2019 13:58:27",20.224,"","12.11.2014","Unity gets no love. In my opinion it's the best of the AC series... and believe me, I've played them all.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","10.08.2019 03:44:31","10.08.2019","Steam",True,"2024-02-26T21:11:37.556212Z",True
"Assassin's Creed Unity",100.0,31586025,"10389",289.0,312.0,"Empfohlen","Empfohlen","2024-02-26T21:12:12.347793Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871097,"[  101  2028  1997  1996  2488  9353 10445  1999  1996  6329  1012  2009
  2003  4276  9343  2065  2045  2003  1037  5096  1012  1996  2466  2003
  4569  4183  5121  5683  2066  1037  2297  2208  1010  2021  2013  1996
  2488  3924   999  2009  2453  2131  1037  2210 11771  2012  2335  1010
  2021  3452  2003  1037  2204  2208   999  1021  1013  2184   102]","Ja","Nein","10.05.2019 09:24:10",33.951,"","12.11.2014","One of the better AC entries  in the franchise .It is worth buying if there is a sale. The story is funIt certainly feels like a 2014 game, but from the better ones!It might get a little boring at times, but overall is a good game!7/10","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","10.05.2019 09:24:10","10.05.2019","Steam",True,"2024-02-26T21:12:12.347814Z",True
"Assassin's Creed Unity",100.0,31586166,"10389",334.0,4186.0,"Empfohlen","Empfohlen","2024-02-26T21:13:24.917083Z","Ja","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871098,"[  101  1057 18477 15794  2003 20228 28002  2769  2000  2393 14591 10289
  8214  1998  5599  6950  2224  2037  8640  1010  1045  1005  2310  2467
  5632  2023  2208  1045  2034  2288  2009  2006  8827  2549  2055  1020
  2706  2044  2009  3390  2044  2035  1996 13864  4964  2009  2039  1012
  1045  1005  2310  2036  2467  5632  1996 12025  1005  1055 16438  2186
  2004  1037  2381  7089  2349  2000  1996  2755  2008  2027  3288  2061
  2172 28500  2000  2166  1996  2137  4329  1010  1996  3059  8028  1010
  6652  2414  1010  1998  1997  2607  3000  2076  1996  2413  4329  1010
  2023  2208  2097  2467  2031  1037  3730  3962  1999  2026  2540  1045
  2293  2413  4329  1998 18813  2381  1998  2572  5580  2008  2750  2009
  1005  1055  6857  4888  2009  2003  2893  2070  3893  3086   102]","Ja","Ja","20.04.2019 01:35:58",71.754,"","12.11.2014","Ubisoft is pledging money to help rebuild Notre Dame and letting researchers use their recreation, I've always enjoyed this game I first got it on PS4 about 6 months after it launched after all the patches fixed it up. I've also always enjoyed the Assassin's Creed series as a history lover due to the fact that they bring so much eras to life The American Revolution, The Italian Renaissance, Victorian London, and of course Paris during the French Revolution, this game will always have a soft spot in my heart I love French Revolution and Napoleonic history and am glad that despite it's rocky launch it is getting some positive attention","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","20.04.2019 01:35:58","20.04.2019","Steam",True,"2024-02-26T21:13:24.917101Z",True
"Assassin's Creed Unity",100.0,31586232,"10389",1711.0,1711.0,"Empfohlen","Empfohlen","2024-02-26T21:13:51.898392Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871099,"[  101  2023  2208  2941  4152  2009  3574  2013  2049  2516  2993  1012
  2049  1037  2466  1997  8499  1997  2293  1012  2129  1037 12025  7459
  1037 27850  1998  2027  2954  2362  2000  2202  2091  1996  7897  1999
  2605  1012  1996  2208  2036  2038 21859 11583  2029  2003  2047  2000
  1996  2186  1998  2069  2800  2013  2023  2208  1998  9921  1012  2128
  3669  3726  1996  2413  4329  1998  4550  3366  2605  2013  1996  7897
  1997  1996 27850  2015  1998  2131  3201  2005  1037 18162 14583  2013
  2115  2219 12631  1012 21250   999   102]","Ja","Nein","23.06.2019 07:29:24",25.935,"","12.11.2014","This game actually gets it meaning from its title itself. Its a story of Unity of Love. How a assassin loves a templar and they fight together to take down the corruption in France. The game also has coop modes which is new to the series and only available from this game and onwards. Relive the French Revolution and cleanse France from The corruption of the templars and get ready for a unwanted betrayal from your own kin. Cheers!","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","23.06.2019 07:29:24","23.06.2019","Steam",True,"2024-02-26T21:13:51.898412Z",True
"Assassin's Creed Unity",100.0,31586247,"10389",733.0,946.0,"Empfohlen","Empfohlen","2024-02-26T21:14:21.635557Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871100,"[  101  2069  2288  2028  2208  1011  4911 11829  2061  2521  1012  3452
  1010  1045  2228  2023  2003  2019  6429  2208  1012  1996  8389  2024
  2061  2204  2008  2823  1045  2074  3328  2105  1996  3655  2000  5959
  1996  3193  1012   102]","Ja","Nein","01.07.2019 13:57:18",28.86,"","12.11.2014","Only got one game-breaking bug so far. Overall, I think this is an amazing game. The graphics are so good that sometimes I just walk around the cities to enjoy the view.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","01.07.2019 13:57:18","01.07.2019","Steam",True,"2024-02-26T21:14:21.635574Z",True
"Assassin's Creed Unity",100.0,31586257,"10389",421.0,1497.0,"Empfohlen","Empfohlen","2024-02-26T21:14:49.977266Z","Ja","Nein","Ja","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871101,"[  101  4771  2026  3382  2000  2131  2009  2005  2489  1010  2021  2787
  2008  2144  1057 18477 15794  2003 24260  3436  2431  1037  2454 19329
  2000  1996  6418  1997  1996 10289  8214  5040  1010  1045  2052  3477
  2009  2830  1010  1998  4149  1996  2208  1012  2134  1005  1056  2130
  2215  1996  2208  1010  2074  2001  7098  1997  1057 18477 15794  2005
  2037 26161  1998  2359  2000  2490  2068  1012  5932 25599  6456  1998
 11218  1997  1057 18477 15794  1010  5932 25599  1012   102]","Nein","Ja","03.05.2019 17:13:43",27.48,"","12.11.2014","Missed my chance to get it for free, but decided that since ubisoft is donating half a million euros to the restoration of the notre dame cathedral, I would pay it forward, and bought the game. didn't even want the game, just was proud of ubisoft for their generosity and wanted to support them. Godspeed ladies and gentlemen of ubisoft, Godspeed.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","03.05.2019 17:13:43","03.05.2019","Steam",True,"2024-02-26T21:14:49.977282Z",True
