project,annotation_question,num_reviews_yes,num_reviews_no,annotator_id,num_annotated_reviews,median_lead_time_annotator_in_s,avg_lead_time_annotator_in_s,avg_agreement_annotator
Assassin's Creed Unity,is-review-bombing,4,6,19146,10,27.01,42.22,74.44
Assassin's Creed Unity,criticism-praise-political,1,9,19146,10,27.01,42.22,74.44
Assassin's Creed Unity,criticism-praise-developer-publisher,3,7,19146,10,27.01,42.22,74.44
Assassin's Creed Unity,criticism-praise-game-content,17,3,19561,20,16.38,20.36,100.0
Assassin's Creed Unity,criticism-praise-developer-publisher,4,16,19561,20,16.38,20.36,100.0
Assassin's Creed Unity,is-rating-game-related,19,1,19561,20,16.38,20.36,100.0
Assassin's Creed Unity,is-review-bombing,7,13,19561,20,16.38,20.36,100.0
Assassin's Creed Unity,criticism-praise-ideological,0,20,19561,20,16.38,20.36,100.0
Assassin's Creed Unity,criticism-praise-political,0,20,19561,20,16.38,20.36,100.0
Firewatch,is-review-bombing,6,9,9365,15,27.9,34.25,85.93
Firewatch,criticism-praise-game-content,13,2,9365,15,27.9,34.25,85.93
Firewatch,is-rating-game-related,14,1,9365,15,27.9,34.25,85.93
Firewatch,criticism-praise-political,2,13,9365,15,27.9,34.25,85.93
Firewatch,criticism-praise-ideological,4,11,9365,15,27.9,34.25,85.93
Firewatch,criticism-praise-developer-publisher,6,9,9365,15,27.9,34.25,85.93
Firewatch,criticism-praise-game-content,20,10,9368,30,13.67,20.44,97.04
Firewatch,is-rating-game-related,14,16,9368,30,13.67,20.44,97.04
Firewatch,criticism-praise-political,0,30,9368,30,13.67,20.44,97.04
Firewatch,criticism-praise-ideological,13,17,9368,30,13.67,20.44,97.04
Firewatch,is-review-bombing,19,11,9368,30,13.67,20.44,97.04
Firewatch,criticism-praise-developer-publisher,19,11,9368,30,13.67,20.44,97.04
Firewatch,is-rating-game-related,18,17,9627,35,30.34,45.69,96.83
Firewatch,is-review-bombing,25,10,9627,35,30.34,45.69,96.83
Firewatch,criticism-praise-game-content,20,15,9627,35,30.34,45.69,96.83
Firewatch,criticism-praise-developer-publisher,20,15,9627,35,30.34,45.69,96.83
Firewatch,criticism-praise-political,4,31,9627,35,30.34,45.69,96.83
Firewatch,criticism-praise-ideological,27,8,9627,35,30.34,45.69,96.83
Firewatch,is-review-bombing,10,10,9754,20,17.71,20.85,86.67
Firewatch,criticism-praise-game-content,17,3,9754,20,17.71,20.85,86.67
Firewatch,is-rating-game-related,17,3,9754,20,17.71,20.85,86.67
Firewatch,criticism-praise-political,1,19,9754,20,17.71,20.85,86.67
Firewatch,criticism-praise-ideological,5,15,9754,20,17.71,20.85,86.67
Firewatch,criticism-praise-developer-publisher,10,10,9754,20,17.71,20.85,86.67
Firewatch,is-rating-game-related,14,6,10389,20,13.49,14.18,100.0
Firewatch,criticism-praise-ideological,8,12,10389,20,13.49,14.18,100.0
Firewatch,criticism-praise-developer-publisher,12,8,10389,20,13.49,14.18,100.0
Firewatch,criticism-praise-political,1,19,10389,20,13.49,14.18,100.0
Firewatch,is-review-bombing,10,10,10389,20,13.49,14.18,100.0
Firewatch,criticism-praise-game-content,16,4,10389,20,13.49,14.18,100.0
Firewatch,is-review-bombing,13,8,11478,21,38.94,43.86,76.19
Firewatch,criticism-praise-ideological,7,14,11478,21,38.94,43.86,76.19
Firewatch,criticism-praise-political,1,20,11478,21,38.94,43.86,76.19
Firewatch,is-rating-game-related,9,12,11478,21,38.94,43.86,76.19
Firewatch,criticism-praise-developer-publisher,9,12,11478,21,38.94,43.86,76.19
Firewatch,criticism-praise-game-content,15,6,11478,21,38.94,43.86,76.19
Firewatch,criticism-praise-ideological,23,7,11790,30,35.41,52.38,78.15
Firewatch,criticism-praise-developer-publisher,19,11,11790,30,35.41,52.38,78.15
Firewatch,criticism-praise-political,5,25,11790,30,35.41,52.38,78.15
Firewatch,criticism-praise-game-content,22,8,11790,30,35.41,52.38,78.15
Firewatch,is-review-bombing,19,11,11790,30,35.41,52.38,78.15
Firewatch,is-rating-game-related,27,3,11790,30,35.41,52.38,78.15
Firewatch,is-rating-game-related,12,18,11926,30,25.09,40.96,79.63
Firewatch,criticism-praise-ideological,15,15,11926,30,25.09,40.96,79.63
Firewatch,is-review-bombing,17,13,11926,30,25.09,40.96,79.63
Firewatch,criticism-praise-game-content,21,9,11926,30,25.09,40.96,79.63
Firewatch,criticism-praise-political,1,29,11926,30,25.09,40.96,79.63
Firewatch,criticism-praise-developer-publisher,18,12,11926,30,25.09,40.96,79.63
Firewatch,criticism-praise-game-content,22,7,13430,29,15.85,22.53,80.46
Firewatch,criticism-praise-ideological,17,12,13430,29,15.85,22.53,80.46
Firewatch,criticism-praise-developer-publisher,16,13,13430,29,15.85,22.53,80.46
Firewatch,is-review-bombing,22,7,13430,29,15.85,22.53,80.46
Firewatch,criticism-praise-political,3,26,13430,29,15.85,22.53,80.46
Firewatch,is-rating-game-related,14,15,13430,29,15.85,22.53,80.46
Firewatch,criticism-praise-game-content,3,2,14445,5,19.62,20.49,77.78
Firewatch,criticism-praise-developer-publisher,3,2,14445,5,19.62,20.49,77.78
Firewatch,is-review-bombing,3,2,14445,5,19.62,20.49,77.78
Firewatch,criticism-praise-political,0,5,14445,5,19.62,20.49,77.78
Firewatch,criticism-praise-ideological,4,1,14445,5,19.62,20.49,77.78
Firewatch,is-rating-game-related,2,3,14445,5,19.62,20.49,77.78
Firewatch,is-review-bombing,31,29,15655,60,17.39,23.6,100.0
Firewatch,criticism-praise-political,1,59,15655,60,17.39,23.6,100.0
Firewatch,criticism-praise-developer-publisher,32,28,15655,60,17.39,23.6,100.0
Firewatch,criticism-praise-ideological,14,46,15655,60,17.39,23.6,100.0
Firewatch,criticism-praise-game-content,49,11,15655,60,17.39,23.6,100.0
Firewatch,is-rating-game-related,48,12,15655,60,17.39,23.6,100.0
Firewatch,is-review-bombing,20,15,15657,35,22.84,43.28,86.03
Firewatch,criticism-praise-ideological,22,13,15657,35,22.84,43.28,86.03
Firewatch,criticism-praise-developer-publisher,17,18,15657,35,22.84,43.28,86.03
Firewatch,is-rating-game-related,27,8,15657,35,22.84,43.28,86.03
Firewatch,criticism-praise-political,8,27,15657,35,22.84,43.28,86.03
Firewatch,criticism-praise-game-content,30,5,15657,35,22.84,43.28,86.03
Firewatch,criticism-praise-developer-publisher,18,12,15710,30,16.02,22.62,80.37
Firewatch,criticism-praise-ideological,23,7,15710,30,16.02,22.62,80.37
Firewatch,is-review-bombing,16,14,15710,30,16.02,22.62,80.37
Firewatch,criticism-praise-game-content,24,6,15710,30,16.02,22.62,80.37
Firewatch,criticism-praise-political,0,30,15710,30,16.02,22.62,80.37
Firewatch,is-rating-game-related,28,2,15710,30,16.02,22.62,80.37
Firewatch,criticism-praise-ideological,10,20,16195,30,17.35,25.47,97.04
Firewatch,is-review-bombing,20,10,16195,30,17.35,25.47,97.04
Firewatch,criticism-praise-developer-publisher,20,10,16195,30,17.35,25.47,97.04
Firewatch,is-rating-game-related,14,16,16195,30,17.35,25.47,97.04
Firewatch,criticism-praise-game-content,23,7,16195,30,17.35,25.47,97.04
Firewatch,criticism-praise-political,2,28,16195,30,17.35,25.47,97.04
Firewatch,criticism-praise-game-content,11,4,17568,15,18.18,22.38,74.81
Firewatch,criticism-praise-developer-publisher,10,5,17568,15,18.18,22.38,74.81
Firewatch,criticism-praise-ideological,7,8,17568,15,18.18,22.38,74.81
Firewatch,is-review-bombing,8,7,17568,15,18.18,22.38,74.81
Firewatch,is-rating-game-related,9,6,17568,15,18.18,22.38,74.81
Firewatch,criticism-praise-political,3,12,17568,15,18.18,22.38,74.81
Firewatch,criticism-praise-developer-publisher,9,6,17629,15,26.69,28.83,82.22
Firewatch,is-rating-game-related,9,6,17629,15,26.69,28.83,82.22
Firewatch,criticism-praise-game-content,13,2,17629,15,26.69,28.83,82.22
Firewatch,is-review-bombing,9,6,17629,15,26.69,28.83,82.22
Firewatch,criticism-praise-ideological,11,4,17629,15,26.69,28.83,82.22
Firewatch,criticism-praise-political,3,12,17629,15,26.69,28.83,82.22
Firewatch,criticism-praise-game-content,24,11,17750,35,19.69,26.72,92.06
Firewatch,criticism-praise-ideological,23,12,17750,35,19.69,26.72,92.06
Firewatch,is-rating-game-related,19,16,17750,35,19.69,26.72,92.06
Firewatch,criticism-praise-developer-publisher,26,9,17750,35,19.69,26.72,92.06
Firewatch,criticism-praise-political,0,35,17750,35,19.69,26.72,92.06
Firewatch,is-review-bombing,27,8,17750,35,19.69,26.72,92.06
Firewatch,is-rating-game-related,7,3,17758,10,49.92,57.04,100.0
Firewatch,criticism-praise-political,2,8,17758,10,49.92,57.04,100.0
Firewatch,criticism-praise-ideological,8,2,17758,10,49.92,57.04,100.0
Firewatch,is-review-bombing,7,3,17758,10,49.92,57.04,100.0
Firewatch,criticism-praise-developer-publisher,7,3,17758,10,49.92,57.04,100.0
Firewatch,criticism-praise-game-content,8,2,17758,10,49.92,57.04,100.0
Firewatch,is-review-bombing,17,13,17811,30,11.26,14.43,77.41
Firewatch,criticism-praise-developer-publisher,17,13,17811,30,11.26,14.43,77.41
Firewatch,criticism-praise-game-content,23,7,17811,30,11.26,14.43,77.41
Firewatch,criticism-praise-political,14,16,17811,30,11.26,14.43,77.41
Firewatch,criticism-praise-ideological,16,14,17811,30,11.26,14.43,77.41
Firewatch,is-rating-game-related,17,13,17811,30,11.26,14.43,77.41
Firewatch,criticism-praise-ideological,12,3,17911,15,40.01,56.34,100.0
Firewatch,is-review-bombing,12,3,17911,15,40.01,56.34,100.0
Firewatch,criticism-praise-developer-publisher,7,8,17911,15,40.01,56.34,100.0
Firewatch,criticism-praise-game-content,11,4,17911,15,40.01,56.34,100.0
Firewatch,criticism-praise-political,2,13,17911,15,40.01,56.34,100.0
Firewatch,is-rating-game-related,14,1,17911,15,40.01,56.34,100.0
Firewatch,criticism-praise-ideological,11,4,18232,15,87.88,88.58,74.81
Firewatch,criticism-praise-political,6,9,18232,15,87.88,88.58,74.81
Firewatch,criticism-praise-game-content,11,4,18232,15,87.88,88.58,74.81
Firewatch,is-review-bombing,9,6,18232,15,87.88,88.58,74.81
Firewatch,is-rating-game-related,10,5,18232,15,87.88,88.58,74.81
Firewatch,criticism-praise-developer-publisher,9,6,18232,15,87.88,88.58,74.81
Firewatch,criticism-praise-political,1,28,18236,29,29.08,36.68,84.67
Firewatch,is-rating-game-related,14,15,18236,29,29.08,36.68,84.67
Firewatch,criticism-praise-ideological,17,12,18236,29,29.08,36.68,84.67
Firewatch,criticism-praise-game-content,24,5,18236,29,29.08,36.68,84.67
Firewatch,criticism-praise-developer-publisher,18,11,18236,29,29.08,36.68,84.67
Firewatch,is-review-bombing,17,12,18236,29,29.08,36.68,84.67
Firewatch,criticism-praise-political,1,19,18248,20,22.27,24.85,85.0
Firewatch,criticism-praise-developer-publisher,9,11,18248,20,22.27,24.85,85.0
Firewatch,is-rating-game-related,17,3,18248,20,22.27,24.85,85.0
Firewatch,criticism-praise-game-content,17,3,18248,20,22.27,24.85,85.0
Firewatch,is-review-bombing,9,11,18248,20,22.27,24.85,85.0
Firewatch,criticism-praise-ideological,2,18,18248,20,22.27,24.85,85.0
Firewatch,is-review-bombing,8,7,18440,15,20.6,24.32,74.07
Firewatch,is-rating-game-related,9,6,18440,15,20.6,24.32,74.07
Firewatch,criticism-praise-game-content,11,4,18440,15,20.6,24.32,74.07
Firewatch,criticism-praise-ideological,9,6,18440,15,20.6,24.32,74.07
Firewatch,criticism-praise-developer-publisher,5,10,18440,15,20.6,24.32,74.07
Firewatch,criticism-praise-political,5,10,18440,15,20.6,24.32,74.07
Firewatch,is-rating-game-related,8,1,19069,9,30.51,35.74,86.42
Firewatch,criticism-praise-game-content,7,2,19069,9,30.51,35.74,86.42
Firewatch,criticism-praise-ideological,5,4,19069,9,30.51,35.74,86.42
Firewatch,criticism-praise-political,1,8,19069,9,30.51,35.74,86.42
Firewatch,is-review-bombing,7,2,19069,9,30.51,35.74,86.42
Firewatch,criticism-praise-developer-publisher,6,3,19069,9,30.51,35.74,86.42
Firewatch,is-rating-game-related,7,3,19146,10,21.44,28.79,78.89
Firewatch,criticism-praise-game-content,7,3,19146,10,21.44,28.79,78.89
Firewatch,criticism-praise-ideological,4,6,19146,10,21.44,28.79,78.89
Firewatch,is-review-bombing,4,6,19146,10,21.44,28.79,78.89
Firewatch,criticism-praise-political,3,7,19146,10,21.44,28.79,78.89
Firewatch,criticism-praise-developer-publisher,5,5,19146,10,21.44,28.79,78.89
Firewatch,criticism-praise-game-content,19,1,19561,20,17.01,23.8,100.0
Firewatch,criticism-praise-developer-publisher,14,6,19561,20,17.01,23.8,100.0
Firewatch,is-rating-game-related,19,1,19561,20,17.01,23.8,100.0
Firewatch,is-review-bombing,14,6,19561,20,17.01,23.8,100.0
Firewatch,criticism-praise-ideological,4,16,19561,20,17.01,23.8,100.0
Firewatch,criticism-praise-political,1,19,19561,20,17.01,23.8,100.0
Mortal Kombat 11,is-review-bombing,8,7,9365,15,34.26,34.64,85.19
Mortal Kombat 11,criticism-praise-game-content,15,0,9365,15,34.26,34.64,85.19
Mortal Kombat 11,is-rating-game-related,14,1,9365,15,34.26,34.64,85.19
Mortal Kombat 11,criticism-praise-political,2,13,9365,15,34.26,34.64,85.19
Mortal Kombat 11,criticism-praise-ideological,4,11,9365,15,34.26,34.64,85.19
Mortal Kombat 11,criticism-praise-developer-publisher,8,7,9365,15,34.26,34.64,85.19
Mortal Kombat 11,criticism-praise-game-content,20,10,9368,30,24.24,38.13,95.93
Mortal Kombat 11,is-rating-game-related,11,19,9368,30,24.24,38.13,95.93
Mortal Kombat 11,criticism-praise-political,2,28,9368,30,24.24,38.13,95.93
Mortal Kombat 11,criticism-praise-ideological,14,16,9368,30,24.24,38.13,95.93
Mortal Kombat 11,is-review-bombing,21,9,9368,30,24.24,38.13,95.93
Mortal Kombat 11,criticism-praise-developer-publisher,18,12,9368,30,24.24,38.13,95.93
Mortal Kombat 11,is-rating-game-related,24,11,9627,35,42.0,46.23,96.83
Mortal Kombat 11,is-review-bombing,23,12,9627,35,42.0,46.23,96.83
Mortal Kombat 11,criticism-praise-game-content,23,12,9627,35,42.0,46.23,96.83
Mortal Kombat 11,criticism-praise-developer-publisher,15,20,9627,35,42.0,46.23,96.83
Mortal Kombat 11,criticism-praise-political,1,34,9627,35,42.0,46.23,96.83
Mortal Kombat 11,criticism-praise-ideological,28,7,9627,35,42.0,46.23,96.83
Mortal Kombat 11,is-review-bombing,11,9,9754,20,23.28,23.91,81.67
Mortal Kombat 11,criticism-praise-game-content,17,3,9754,20,23.28,23.91,81.67
Mortal Kombat 11,is-rating-game-related,20,0,9754,20,23.28,23.91,81.67
Mortal Kombat 11,criticism-praise-political,1,19,9754,20,23.28,23.91,81.67
Mortal Kombat 11,criticism-praise-ideological,12,8,9754,20,23.28,23.91,81.67
Mortal Kombat 11,criticism-praise-developer-publisher,9,11,9754,20,23.28,23.91,81.67
Mortal Kombat 11,is-rating-game-related,17,3,10389,20,29.46,35.95,100.0
Mortal Kombat 11,criticism-praise-ideological,8,12,10389,20,29.46,35.95,100.0
Mortal Kombat 11,criticism-praise-developer-publisher,7,13,10389,20,29.46,35.95,100.0
Mortal Kombat 11,criticism-praise-political,4,16,10389,20,29.46,35.95,100.0
Mortal Kombat 11,is-review-bombing,6,14,10389,20,29.46,35.95,100.0
Mortal Kombat 11,criticism-praise-game-content,18,2,10389,20,29.46,35.95,100.0
Mortal Kombat 11,is-review-bombing,13,8,11478,21,43.91,60.37,67.72
Mortal Kombat 11,criticism-praise-ideological,3,18,11478,21,43.91,60.37,67.72
Mortal Kombat 11,criticism-praise-political,4,17,11478,21,43.91,60.37,67.72
Mortal Kombat 11,is-rating-game-related,14,7,11478,21,43.91,60.37,67.72
Mortal Kombat 11,criticism-praise-developer-publisher,16,5,11478,21,43.91,60.37,67.72
Mortal Kombat 11,criticism-praise-game-content,16,5,11478,21,43.91,60.37,67.72
Mortal Kombat 11,criticism-praise-ideological,18,12,11790,30,36.67,46.99,71.48
Mortal Kombat 11,criticism-praise-developer-publisher,19,11,11790,30,36.67,46.99,71.48
Mortal Kombat 11,criticism-praise-political,2,28,11790,30,36.67,46.99,71.48
Mortal Kombat 11,criticism-praise-game-content,21,9,11790,30,36.67,46.99,71.48
Mortal Kombat 11,is-review-bombing,13,17,11790,30,36.67,46.99,71.48
Mortal Kombat 11,is-rating-game-related,28,2,11790,30,36.67,46.99,71.48
Mortal Kombat 11,is-rating-game-related,21,9,11926,30,39.73,55.9,71.48
Mortal Kombat 11,criticism-praise-ideological,10,20,11926,30,39.73,55.9,71.48
Mortal Kombat 11,is-review-bombing,9,21,11926,30,39.73,55.9,71.48
Mortal Kombat 11,criticism-praise-game-content,26,4,11926,30,39.73,55.9,71.48
Mortal Kombat 11,criticism-praise-political,5,25,11926,30,39.73,55.9,71.48
Mortal Kombat 11,criticism-praise-developer-publisher,6,24,11926,30,39.73,55.9,71.48
Mortal Kombat 11,criticism-praise-game-content,29,1,13430,30,17.26,27.44,70.0
Mortal Kombat 11,criticism-praise-ideological,19,11,13430,30,17.26,27.44,70.0
Mortal Kombat 11,criticism-praise-developer-publisher,11,19,13430,30,17.26,27.44,70.0
Mortal Kombat 11,is-review-bombing,23,7,13430,30,17.26,27.44,70.0
Mortal Kombat 11,criticism-praise-political,7,23,13430,30,17.26,27.44,70.0
Mortal Kombat 11,is-rating-game-related,17,13,13430,30,17.26,27.44,70.0
Mortal Kombat 11,criticism-praise-game-content,5,0,14445,5,40.44,39.39,77.78
Mortal Kombat 11,criticism-praise-developer-publisher,1,4,14445,5,40.44,39.39,77.78
Mortal Kombat 11,is-review-bombing,3,2,14445,5,40.44,39.39,77.78
Mortal Kombat 11,criticism-praise-political,0,5,14445,5,40.44,39.39,77.78
Mortal Kombat 11,criticism-praise-ideological,1,4,14445,5,40.44,39.39,77.78
Mortal Kombat 11,is-rating-game-related,4,1,14445,5,40.44,39.39,77.78
Mortal Kombat 11,is-review-bombing,30,30,15655,60,24.14,29.74,100.0
Mortal Kombat 11,criticism-praise-political,8,52,15655,60,24.14,29.74,100.0
Mortal Kombat 11,criticism-praise-developer-publisher,16,44,15655,60,24.14,29.74,100.0
Mortal Kombat 11,criticism-praise-ideological,6,54,15655,60,24.14,29.74,100.0
Mortal Kombat 11,criticism-praise-game-content,57,3,15655,60,24.14,29.74,100.0
Mortal Kombat 11,is-rating-game-related,60,0,15655,60,24.14,29.74,100.0
Mortal Kombat 11,is-review-bombing,24,11,15657,35,19.57,38.48,83.81
Mortal Kombat 11,criticism-praise-ideological,19,16,15657,35,19.57,38.48,83.81
Mortal Kombat 11,criticism-praise-developer-publisher,8,27,15657,35,19.57,38.48,83.81
Mortal Kombat 11,is-rating-game-related,33,2,15657,35,19.57,38.48,83.81
Mortal Kombat 11,criticism-praise-political,9,26,15657,35,19.57,38.48,83.81
Mortal Kombat 11,criticism-praise-game-content,34,1,15657,35,19.57,38.48,83.81
Mortal Kombat 11,criticism-praise-developer-publisher,6,24,15710,30,34.81,48.34,68.89
Mortal Kombat 11,criticism-praise-ideological,17,13,15710,30,34.81,48.34,68.89
Mortal Kombat 11,is-review-bombing,18,12,15710,30,34.81,48.34,68.89
Mortal Kombat 11,criticism-praise-game-content,15,15,15710,30,34.81,48.34,68.89
Mortal Kombat 11,criticism-praise-political,3,27,15710,30,34.81,48.34,68.89
Mortal Kombat 11,is-rating-game-related,24,6,15710,30,34.81,48.34,68.89
Mortal Kombat 11,criticism-praise-ideological,9,21,16195,30,22.75,37.6,95.93
Mortal Kombat 11,is-review-bombing,11,19,16195,30,22.75,37.6,95.93
Mortal Kombat 11,criticism-praise-developer-publisher,17,13,16195,30,22.75,37.6,95.93
Mortal Kombat 11,is-rating-game-related,21,9,16195,30,22.75,37.6,95.93
Mortal Kombat 11,criticism-praise-game-content,25,5,16195,30,22.75,37.6,95.93
Mortal Kombat 11,criticism-praise-political,3,27,16195,30,22.75,37.6,95.93
Mortal Kombat 11,criticism-praise-game-content,10,5,17568,15,13.27,13.8,71.85
Mortal Kombat 11,criticism-praise-developer-publisher,7,8,17568,15,13.27,13.8,71.85
Mortal Kombat 11,criticism-praise-ideological,8,7,17568,15,13.27,13.8,71.85
Mortal Kombat 11,is-review-bombing,4,11,17568,15,13.27,13.8,71.85
Mortal Kombat 11,is-rating-game-related,11,4,17568,15,13.27,13.8,71.85
Mortal Kombat 11,criticism-praise-political,1,14,17568,15,13.27,13.8,71.85
Mortal Kombat 11,criticism-praise-developer-publisher,12,3,17629,15,31.56,36.02,73.33
Mortal Kombat 11,is-rating-game-related,13,2,17629,15,31.56,36.02,73.33
Mortal Kombat 11,criticism-praise-game-content,14,1,17629,15,31.56,36.02,73.33
Mortal Kombat 11,is-review-bombing,9,6,17629,15,31.56,36.02,73.33
Mortal Kombat 11,criticism-praise-ideological,15,0,17629,15,31.56,36.02,73.33
Mortal Kombat 11,criticism-praise-political,2,13,17629,15,31.56,36.02,73.33
Mortal Kombat 11,criticism-praise-game-content,32,3,17750,35,24.78,30.73,86.03
Mortal Kombat 11,criticism-praise-ideological,5,30,17750,35,24.78,30.73,86.03
Mortal Kombat 11,is-rating-game-related,26,9,17750,35,24.78,30.73,86.03
Mortal Kombat 11,criticism-praise-developer-publisher,25,10,17750,35,24.78,30.73,86.03
Mortal Kombat 11,criticism-praise-political,14,21,17750,35,24.78,30.73,86.03
Mortal Kombat 11,is-review-bombing,20,15,17750,35,24.78,30.73,86.03
Mortal Kombat 11,is-rating-game-related,9,0,17758,9,100.85,92.31,100.0
Mortal Kombat 11,criticism-praise-political,2,7,17758,9,100.85,92.31,100.0
Mortal Kombat 11,criticism-praise-ideological,9,0,17758,9,100.85,92.31,100.0
Mortal Kombat 11,is-review-bombing,6,3,17758,9,100.85,92.31,100.0
Mortal Kombat 11,criticism-praise-developer-publisher,4,5,17758,9,100.85,92.31,100.0
Mortal Kombat 11,criticism-praise-game-content,9,0,17758,9,100.85,92.31,100.0
Mortal Kombat 11,is-review-bombing,9,21,17811,30,12.79,16.78,70.37
Mortal Kombat 11,criticism-praise-developer-publisher,16,14,17811,30,12.79,16.78,70.37
Mortal Kombat 11,criticism-praise-game-content,27,3,17811,30,12.79,16.78,70.37
Mortal Kombat 11,criticism-praise-political,8,22,17811,30,12.79,16.78,70.37
Mortal Kombat 11,criticism-praise-ideological,10,20,17811,30,12.79,16.78,70.37
Mortal Kombat 11,is-rating-game-related,27,3,17811,30,12.79,16.78,70.37
Mortal Kombat 11,criticism-praise-ideological,14,1,17911,15,42.63,50.31,100.0
Mortal Kombat 11,is-review-bombing,12,3,17911,15,42.63,50.31,100.0
Mortal Kombat 11,criticism-praise-developer-publisher,6,9,17911,15,42.63,50.31,100.0
Mortal Kombat 11,criticism-praise-game-content,15,0,17911,15,42.63,50.31,100.0
Mortal Kombat 11,criticism-praise-political,0,15,17911,15,42.63,50.31,100.0
Mortal Kombat 11,is-rating-game-related,15,0,17911,15,42.63,50.31,100.0
Mortal Kombat 11,criticism-praise-ideological,5,10,18232,15,33.14,55.17,71.85
Mortal Kombat 11,criticism-praise-political,2,13,18232,15,33.14,55.17,71.85
Mortal Kombat 11,criticism-praise-game-content,14,1,18232,15,33.14,55.17,71.85
Mortal Kombat 11,is-review-bombing,4,11,18232,15,33.14,55.17,71.85
Mortal Kombat 11,is-rating-game-related,14,1,18232,15,33.14,55.17,71.85
Mortal Kombat 11,criticism-praise-developer-publisher,5,10,18232,15,33.14,55.17,71.85
Mortal Kombat 11,criticism-praise-political,5,25,18236,30,31.9,40.67,75.56
Mortal Kombat 11,is-rating-game-related,20,10,18236,30,31.9,40.67,75.56
Mortal Kombat 11,criticism-praise-ideological,12,18,18236,30,31.9,40.67,75.56
Mortal Kombat 11,criticism-praise-game-content,25,5,18236,30,31.9,40.67,75.56
Mortal Kombat 11,criticism-praise-developer-publisher,23,7,18236,30,31.9,40.67,75.56
Mortal Kombat 11,is-review-bombing,11,19,18236,30,31.9,40.67,75.56
Mortal Kombat 11,criticism-praise-political,0,20,18248,20,27.38,34.14,79.44
Mortal Kombat 11,criticism-praise-developer-publisher,9,11,18248,20,27.38,34.14,79.44
Mortal Kombat 11,is-rating-game-related,19,1,18248,20,27.38,34.14,79.44
Mortal Kombat 11,criticism-praise-game-content,18,2,18248,20,27.38,34.14,79.44
Mortal Kombat 11,is-review-bombing,11,9,18248,20,27.38,34.14,79.44
Mortal Kombat 11,criticism-praise-ideological,4,16,18248,20,27.38,34.14,79.44
Mortal Kombat 11,is-review-bombing,7,8,18440,15,28.52,28.82,62.22
Mortal Kombat 11,is-rating-game-related,14,1,18440,15,28.52,28.82,62.22
Mortal Kombat 11,criticism-praise-game-content,14,1,18440,15,28.52,28.82,62.22
Mortal Kombat 11,criticism-praise-ideological,11,4,18440,15,28.52,28.82,62.22
Mortal Kombat 11,criticism-praise-developer-publisher,11,4,18440,15,28.52,28.82,62.22
Mortal Kombat 11,criticism-praise-political,3,12,18440,15,28.52,28.82,62.22
Mortal Kombat 11,is-rating-game-related,10,0,19069,10,42.42,45.64,84.44
Mortal Kombat 11,criticism-praise-game-content,10,0,19069,10,42.42,45.64,84.44
Mortal Kombat 11,criticism-praise-ideological,6,4,19069,10,42.42,45.64,84.44
Mortal Kombat 11,criticism-praise-political,3,7,19069,10,42.42,45.64,84.44
Mortal Kombat 11,is-review-bombing,6,4,19069,10,42.42,45.64,84.44
Mortal Kombat 11,criticism-praise-developer-publisher,7,3,19069,10,42.42,45.64,84.44
Mortal Kombat 11,is-rating-game-related,7,3,19146,10,43.46,47.4,66.67
Mortal Kombat 11,criticism-praise-game-content,6,4,19146,10,43.46,47.4,66.67
Mortal Kombat 11,criticism-praise-ideological,7,3,19146,10,43.46,47.4,66.67
Mortal Kombat 11,is-review-bombing,6,4,19146,10,43.46,47.4,66.67
Mortal Kombat 11,criticism-praise-political,1,9,19146,10,43.46,47.4,66.67
Mortal Kombat 11,criticism-praise-developer-publisher,4,6,19146,10,43.46,47.4,66.67
Mortal Kombat 11,criticism-praise-game-content,20,0,19561,20,26.23,32.73,100.0
Mortal Kombat 11,criticism-praise-developer-publisher,13,7,19561,20,26.23,32.73,100.0
Mortal Kombat 11,is-rating-game-related,20,0,19561,20,26.23,32.73,100.0
Mortal Kombat 11,is-review-bombing,13,7,19561,20,26.23,32.73,100.0
Mortal Kombat 11,criticism-praise-ideological,7,13,19561,20,26.23,32.73,100.0
Mortal Kombat 11,criticism-praise-political,3,17,19561,20,26.23,32.73,100.0
Borderlands - Epic Store,is-review-bombing,7,8,9365,15,33.75,37.4,81.48
Borderlands - Epic Store,criticism-praise-game-content,11,4,9365,15,33.75,37.4,81.48
Borderlands - Epic Store,is-rating-game-related,9,6,9365,15,33.75,37.4,81.48
Borderlands - Epic Store,criticism-praise-political,0,15,9365,15,33.75,37.4,81.48
Borderlands - Epic Store,criticism-praise-ideological,6,9,9365,15,33.75,37.4,81.48
Borderlands - Epic Store,criticism-praise-developer-publisher,7,8,9365,15,33.75,37.4,81.48
Borderlands - Epic Store,criticism-praise-game-content,16,14,9368,30,17.46,24.85,96.3
Borderlands - Epic Store,is-rating-game-related,7,23,9368,30,17.46,24.85,96.3
Borderlands - Epic Store,criticism-praise-political,0,30,9368,30,17.46,24.85,96.3
Borderlands - Epic Store,criticism-praise-ideological,10,20,9368,30,17.46,24.85,96.3
Borderlands - Epic Store,is-review-bombing,19,11,9368,30,17.46,24.85,96.3
Borderlands - Epic Store,criticism-praise-developer-publisher,17,13,9368,30,17.46,24.85,96.3
Borderlands - Epic Store,is-rating-game-related,18,17,9627,35,30.68,38.84,97.14
Borderlands - Epic Store,is-review-bombing,23,12,9627,35,30.68,38.84,97.14
