review_bombing_incident,project,id,game_name_display,review,review_date,rb_start_date,rb_end_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,marked_off_topic,source,rating,input_ids,review_length,last_updated_formatted,weighted_score,helpful_votes,funny_score,comment_count,was_steam_purchase,game_received_for_free,author_id,author_playtime_overall_min,author_playtime_at_review_min,author_num_game_reviews,username,profile_created,profile_visibility,author_num_friends,author_num_owned_games,author_steam_level,profile_url,unhelpful_votes,author_ratings_overall,author_reviews_overall,author_average_score,author_review_distribution,game_description,developers,publishers,critic_score,user_score,num_user_ratings,user_score_distribution,text_cleaned,text_preprocessed
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872691,The Elder Scrolls V: Skyrim,Play with 200 mods? Pay 1000€ extra!,25.04.2015 12:43:19,23.04.2015,01.05.2015,Nicht empfohlen,77.77777777777779,3,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  2377  2007  3263 16913  2015  1029  3477  6694 30102  4469   999
   102]",25,25.04.2015 12:43:19,0.5090379118919371,23.0,0.0,0.0,False,False,7.656119808268453e+16,2632.0,2632.0,22.0,Kaukamieli,30.01.2013 00:23:52,public,92.0,441.0,28.0,https://steamcommunity.com/profiles/76561198082684530/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,play with 200 mods? pay 1000 euro extra!,play with 200 mod ? pay 1000 euro extra !
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872692,The Elder Scrolls V: Skyrim,Paid mods are stupid. Boo,25.04.2015 15:52:06,23.04.2015,01.05.2015,Nicht empfohlen,77.77777777777779,3,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,[  101  3825 16913  2015  2024  5236  1012 22017   102],16,25.04.2015 15:52:06,0.0,3.0,1.0,0.0,True,False,7.656119796590573e+16,3904.0,3891.0,2.0,Papa psi,16.04.2004 21:57:21,public,13.0,481.0,22.0,https://steamcommunity.com/id/rommelcake/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,paid mods are stupid. boo,pay mod be stupid . boo
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872693,The Elder Scrolls V: Skyrim,"What a great game, until paid mods completely ruined it.  What were you all thinking?  This game is a great example of an excellent game ruined by greed.",26.04.2015,23.04.2015,01.05.2015,Nicht empfohlen,66.66666666666666,3,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Metacritic,0.0,"[  101  2054  1037  2307  2208  1010  2127  3825 16913  2015  3294  9868
  2009  1012  2054  2020  2017  2035  3241  1029  2023  2208  2003  1037
  2307  2742  1997  2019  6581  2208  9868  2011 22040  1012   102]",68,,,,,,,,,,,3.0,Jokerswild2412,,,,,,,,,,0.0,"{'Positive': '0', 'Mixed': '0', 'Negative': '3'}","The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.",,,94.0,8.4,13100.0,"{'Positive': '10.6k', 'Mixed': '1.4k', 'Negative': '1.1k'}","what great game, until paid mods completely ruined it. what were you all thinking? this game is great example of an excellent game ruined by greed.","what great game , until pay mod completely ruin it . what be you all think ? this game be great example of an excellent game ruin by greed ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872694,The Elder Scrolls V: Skyrim,"Bethesda and Valve ruin a good community for more profit, All around awful idea.
I enjoyed playing Skyrim and the Steam workshop offered accessible mods that made the game pretty much endlessly fun. I would never say modders don't deserve some profit for good work, but this is not the right way to do it and also they aren't even the ones who will profit from this, just Valve because you can receive refunds for mods. Theres no good way to regulate this either, we'll see plenty of pirating of any these mods.
I lost my computer last year in a flood, I've been saving for months to buy a new one mostly for Steam games. After this however, I think I'll just save the money and find a new hobby. Companies choose to screw with good things to make marginal profits, Valve or Bethesda will NOT get another penny out of me.",27.04.2015,23.04.2015,01.05.2015,Nicht empfohlen,77.77777777777779,3,Ja,Nein,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Metacritic,0.0,"[  101  7014  2229  2850  1998 10764 10083  1037  2204  2451  2005  2062
  5618  1010  2035  2105  9643  2801  1012  1045  5632  2652  3712 20026
  1998  1996  5492  8395  3253  7801 16913  2015  2008  2081  1996  2208
  3492  2172 10866  2135  4569  1012  1045  2052  2196  2360 16913 13375
  2123  1005  1056 10107  2070  5618  2005  2204  2147  1010  2021  2023
  2003  2025  1996  2157  2126  2000  2079  2009  1998  2036  2027  4995
  1005  1056  2130  1996  3924  2040  2097  5618  2013  2023  1010  2074
 10764  2138  2017  2064  4374 25416 26698  2005 16913  2015  1012  2045
  2015  2053  2204  2126  2000 15176  2023  2593  1010  2057  1005  2222
  2156  7564  1997 14255 15172  1997  2151  2122 16913  2015  1012  1045
  2439  2026  3274  2197  2095  1999  1037  7186  1010  1045  1005  2310
  2042  7494  2005  2706  2000  4965  1037  2047  2028  3262  2005  5492
  2399  1012  2044  2023  2174  1010  1045  2228  1045  1005  2222  2074
  3828  1996  2769  1998  2424  1037  2047 17792  1012  3316  5454  2000
 11224  2007  2204  2477  2000  2191 14785 11372  1010 10764  2030  7014
  2229  2850  2097  2025  2131  2178 10647  2041  1997  2033  1012   102]",362,,,,,,,,,,,1.0,ChronosBronos,,,,,,,,,,0.0,"{'Positive': '0', 'Mixed': '0', 'Negative': '1'}","The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.",,,94.0,8.4,13100.0,"{'Positive': '10.6k', 'Mixed': '1.4k', 'Negative': '1.1k'}","bethesda and valve ruin good community for more profit, all around awful idea. enjoyed playing skyrim and the steam workshop offered accessible mods that made the game pretty much endlessly fun. would never say modders do not deserve some profit for good work, but this is not the right way to do it and also they are not even the ones who will profit from this, just valve because you can receive refunds for mods. theres no good way to regulate this either, we will see plenty of pirating of any these mods. lost my computer last year in flood, have been saving for months to buy new one mostly for steam games. after this however, think will just save the money and find new hobby. companies choose to screw with good things to make marginal profits, valve or bethesda will not get another penny out of me.","bethesda and valve ruin good community for more profit , all around awful idea . enjoy play skyrim and the steam workshop offer accessible mod that make the game pretty much endlessly fun . would never say modder do not deserve some profit for good work , but this be not the right way to do it and also they be not even the one who will profit from this , just valve because you can receive refund for mod . there s no good way to regulate this either , we will see plenty of pirating of any these mod . lose my computer last year in flood , have be save for month to buy new one mostly for steam game . after this however , think will just save the money and find new hobby . company choose to screw with good thing to make marginal profit , valve or bethesda will not get another penny out of I ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872695,The Elder Scrolls V: Skyrim,R.I.P Bethesda,27.04.2015 16:17:44,23.04.2015,01.05.2015,Nicht empfohlen,100.0,3,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,[ 101 1054 1012 1045 1012 1052 7014 2229 2850  102],10,27.04.2015 16:17:44,0.0,0.0,0.0,0.0,True,False,7.65611979880018e+16,7364.0,7268.0,2.0,NorthernCross,04.02.2007 09:36:31,public,5.0,,12.0,https://steamcommunity.com/profiles/76561197988001786/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,r.i.p bethesda,r.i.p bethesda
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872696,The Elder Scrolls V: Skyrim,this paywall makes me want to kill my family,25.04.2015 23:18:27,23.04.2015,01.05.2015,Nicht empfohlen,55.55555555555556,3,Ja,Nein,Nein,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,[ 101 2023 3477 9628 3084 2033 2215 2000 3102 2026 2155  102],12,25.04.2015 23:18:27,0.5085275769233703,14.0,2.0,1.0,True,False,7.656119803725339e+16,754.0,754.0,93.0,scorpion by Jake,24.01.2011 01:05:58,public,94.0,,17.0,https://steamcommunity.com/id/kibcob/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,this paywall makes me want to kill my family,this paywall make I want to kill my family
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872697,The Elder Scrolls V: Skyrim,"So let me get this straight. On top of charging for DLC like ""horse armor"". Bethesda now wants to start charging for mods they didn't even make? What's next? Charge for the creation kit? Pay per texture? I would not recommend this game. I miss morrowind.",26.04.2015 18:43:33,23.04.2015,01.05.2015,Nicht empfohlen,66.66666666666666,3,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  2061  2292  2033  2131  2023  3442  1012  2006  2327  1997 13003
  2005 21469  2278  2066  1000  3586  8177  1000  1012  7014  2229  2850
  2085  4122  2000  2707 13003  2005 16913  2015  2027  2134  1005  1056
  2130  2191  1029  2054  1005  1055  2279  1029  3715  2005  1996  4325
  8934  1029  3477  2566 14902  1029  1045  2052  2025 16755  2023  2208
  1012  1045  3335 19084 22254  1012   102]",126,26.04.2015 18:43:33,0.0,0.0,0.0,0.0,True,False,7.656119800437693e+16,12878.0,12619.0,2.0,Flesh Gordon,,public,,,,https://steamcommunity.com/id/flesh_gordon/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,so let me get this straight. on top of charging for dlc like horse armor . bethesda now wants to start charging for mods they did not even make? what is next? charge for the creation kit? pay per texture? would not recommend this game. miss morrowind.,so let I get this straight . on top of charge for dlc like horse armor . bethesda now want to start charge for mod they do not even make ? what be next ? charge for the creation kit ? pay per texture ? would not recommend this game . miss morrowind .
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872698,The Elder Scrolls V: Skyrim,"Game is great, paid mod dlc is not.
This is truly the dark age of pc gaming.",26.04.2015 19:04:09,23.04.2015,01.05.2015,Nicht empfohlen,77.77777777777779,3,Ja,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  2208  2003  2307  1010  3825 16913 21469  2278  2003  2025  1012
  2023  2003  5621  1996  2601  2287  1997  7473 10355  1012   102]",43,26.04.2015 19:04:09,0.5014880895614624,4.0,0.0,0.0,True,False,7.656119802748982e+16,7399.0,7399.0,1.0,Arcot,08.07.2010 16:12:20,public,1.0,,9.0,https://steamcommunity.com/id/darthdrake01/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,"game is great, paid mod dlc is not. this is truly the dark age of pc gaming.","game be great , pay mod dlc be not . this be truly the dark age of pc gaming ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872699,The Elder Scrolls V: Skyrim,Get rid of the paid mods and add a donation button instead.,27.04.2015 04:35:18,23.04.2015,01.05.2015,Nicht empfohlen,55.55555555555556,3,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  2131  9436  1997  1996  3825 16913  2015  1998  5587  1037 13445
  6462  2612  1012   102]",30,27.04.2015 04:35:18,0.0,0.0,0.0,0.0,False,False,7.656119807658707e+16,170.0,170.0,1.0,caltoons,24.11.2012 18:57:43,public,12.0,,12.0,https://steamcommunity.com/profiles/76561198076587079/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,get rid of the paid mods and add donation button instead.,get rid of the pay mod and add donation button instead .
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872700,The Elder Scrolls V: Skyrim,"23/04/2015 - The day Gaben has forsaken us.
Do not support paid mods! Down with Bethesda's greed!
Keep the pressure up against these greedy companies, otherwise you'll see your beloved games gone forever.",28.04.2015,23.04.2015,01.05.2015,Nicht empfohlen,88.8888888888889,3,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Metacritic,0.0,"[  101  2603  1013  5840  1013  2325  1011  1996  2154 12900  2078  2038
  2005  3736  7520  2149  1012  2079  2025  2490  3825 16913  2015   999
  2091  2007  7014  2229  2850  1005  1055 22040   999  2562  1996  3778
  2039  2114  2122 20505  3316  1010  4728  2017  1005  2222  2156  2115
 11419  2399  2908  5091  1012   102]",105,,,,,,,,,,,1.0,egilopical5327,,,,,,,,,,0.0,"{'Positive': '0', 'Mixed': '0', 'Negative': '1'}","The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.",,,94.0,8.4,13100.0,"{'Positive': '10.6k', 'Mixed': '1.4k', 'Negative': '1.1k'}","23/04/2015 - the day gaben has forsaken us. do not support paid mods! down with bethesda greed! keep the pressure up against these greedy companies, otherwise you will see your beloved games gone forever.","23/04/2015 - the day gaben have forsake we . do not support pay mod ! down with bethesda greed ! keep the pressure up against these greedy company , otherwise you will see your beloved game go forever ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872701,The Elder Scrolls V: Skyrim,"The new paid for extension system sets up horrible incentives that will, and already is, break the modding community and my desire to play this game. Ill thought out disaster that is going to ruin the best aspect of this game and its longevity.",26.04.2015 18:40:45,23.04.2015,01.05.2015,Nicht empfohlen,55.55555555555556,3,Ja,Nein,Nein,Nein,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  1996  2047  3825  2005  5331  2291  4520  2039  9202 21134  2008
  2097  1010  1998  2525  2003  1010  3338  1996 16913  4667  2451  1998
  2026  4792  2000  2377  2023  2208  1012  5665  2245  2041  7071  2008
  2003  2183  2000 10083  1996  2190  7814  1997  2023  2208  1998  2049
 26906  1012   102]",98,26.04.2015 18:40:45,0.0,0.0,0.0,0.0,True,False,7.656119797534427e+16,495.0,19.0,1.0,Piece of Shoe,09.04.2005 03:41:11,public,26.0,,13.0,https://steamcommunity.com/id/pieceofshoe_/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,"the new paid for extension system sets up horrible incentives that will, and already is, break the modding community and my desire to play this game. ill thought out disaster that is going to ruin the best aspect of this game and its longevity.","the new pay for extension system set up horrible incentive that will , and already be , break the modding community and my desire to play this game . ill think out disaster that be go to ruin the good aspect of this game and its longevity ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872702,The Elder Scrolls V: Skyrim,"Spectacular game, worth more than the asking price on release. Felt like I was getting every cent's worth of content in this game. Previously owning it on console I migrated to the PC version that extended the game even more through Workshop mods. All around a worthwhile purchase and a spectacular game...
And then Valve started charging for mods.",25.04.2015 19:13:32,23.04.2015,01.05.2015,Nicht empfohlen,88.8888888888889,3,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101 12656  2208  1010  4276  2062  2084  1996  4851  3976  2006  2713
  1012  2371  2066  1045  2001  2893  2296  9358  1005  1055  4276  1997
  4180  1999  2023  2208  1012  3130 19273  2009  2006 10122  1045 13447
  2000  1996  7473  2544  2008  3668  1996  2208  2130  2062  2083  8395
 16913  2015  1012  2035  2105  1037  4276 19927  5309  1998  1037 12656
  2208  1012  1012  1012  1998  2059 10764  2318 13003  2005 16913  2015
  1012   102]",138,25.04.2015 19:13:32,0.5211508870124816,15.0,1.0,1.0,True,False,7.656119802853358e+16,5372.0,743.0,10.0,LadiesMan217,04.08.2010 18:06:01,public,250.0,,56.0,https://steamcommunity.com/id/TACOBERTO/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,"spectacular game, worth more than the asking price on release. felt like was getting every cent worth of content in this game. previously owning it on console migrated to the pc version that extended the game even more through workshop mods. all around worthwhile purchase and spectacular game. and then valve started charging for mods.","spectacular game , worth more than the asking price on release . feel like be get every cent worth of content in this game . previously own it on console migrate to the pc version that extend the game even more through workshop mod . all around worthwhile purchase and spectacular game . and then valve start charge for mod ."
